Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,OSR Core,OSR Adjacent,,,,,,
https://www.kickstarter.com/projects/castlesandcats/castles-and-cats?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6822878#item6822878,13,https://www.kicktraq.com/projects/castlesandcats/castles-and-cats/,RPG,,,Castles & Cats,25-Apr-19,Y,USD,"9,367.00",1,"9,367.00",Y,N,Y,"$9,367 ",117.00%,Ended,9367,1.60874E+12,March 26 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/149895157/ballad-of-the-pistolero?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6822898#item6822898,13,https://www.kicktraq.com/projects/149895157/ballad-of-the-pistolero/,RPG,,,Ballad of the Pistolero,25-Apr-19,Y,USD,"3,056.00",1,"3,056.00",Y,N,Y,"$3,056 ",101.00%,Ended,3056,1.60874E+12,March 26 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/gametogrow/critical-core?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6812681#item6812681,13,https://www.kicktraq.com/projects/gametogrow/critical-core/,RPG,,,Critical Core,26-Apr-19,Y,USD,"244,162.00",1,"244,162.00",Y,N,Y,"$244,162 ",508.00%,Ended,244162,1.60874E+12,March 19 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/glassfangs/the-immortals-guide-book-races-sub-classes-and-mag?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6827637#item6827637,14,https://www.kicktraq.com/projects/glassfangs/the-immortals-guide-book-races-sub-classes-and-mag/,5E,,,"The Immortals Guide Book: Races, Sub-Classes, & Magic Items",27-Apr-19,Y,AUD,55,,Not Funded,N,Y,N,$55 AUD,3.00%,Cancelled,0,1.60874E+12,March 28 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/hammerdog/the-grande-temple-of-jing-5th-edition-and-other-ed?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6846295#item6846295,15,https://www.kicktraq.com/projects/hammerdog/the-grande-temple-of-jing-5th-edition-and-other-ed/,5E,,,The Grande Temple of Jing - 5th Edition (and other editions),27-Apr-19,Y,USD,"39,797.00",1,"39,797.00",Y,N,Y,"$39,797 ",265.00%,Ended,39797,1.60874E+12,April 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/steamhack/steam-hack-rpg-zines-for-stem-education?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6769342#item6769342,9,https://www.kicktraq.com/projects/steamhack/steam-hack-rpg-zines-for-stem-education/,RPG,,,STEAM Hack: RPG Zines for STEM Education,27-Apr-19,Y,USD,"2,051.00",1,"2,051.00",Y,N,Y,"$2,051 ",205.00%,Ended,2051,1.60874E+12,February 26 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/zansadventures/gordons-bluff-a-5e-dnd-and-pathfinder-adventure-mo?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6828302#item6828302,14,https://www.kicktraq.com/projects/zansadventures/gordons-bluff-a-5e-dnd-and-pathfinder-adventure-mo/,5E,,,Gordon's Bluff - A 5E DND and Pathfinder Adventure Module,28-Apr-19,Y,USD,625,1,625,Y,N,Y,$625 ,625.00%,Ended,625,1.60874E+12,March 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1552912590/fellowship-2nd-edition?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6827638#item6827638,14,https://www.kicktraq.com/projects/1552912590/fellowship-2nd-edition/,non-5E,https://rpggeek.com/rpg/28600/fellowship-tabletop-adventure-game,,Fellowship 2nd Edition,29-Apr-19,Y,USD,"24,654.00",1,"24,654.00",Y,N,Y,"$24,654 ",176.00%,Ended,24654,1.60874E+12,March 29 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/2029996743/fantasy-artifacts-deck?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6822186#item6822186,13,https://www.kicktraq.com/projects/2029996743/fantasy-artifacts-deck/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Fantasy Artifacts Deck.,29-Apr-19,Y,EUR,"2,016.00",1.118505,"2,254.91",Y,N,Y,"€2,016",806.00%,Ended,2254.91,1.60874E+12,March 25 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/paletteproductions/the-accounts-of-koraden-by-palette-productions?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6803223#item6803223,12,https://www.kicktraq.com/projects/paletteproductions/the-accounts-of-koraden-by-palette-productions/,5E,,,“The Accounts of Koraden” By: Palette Productions,30-Apr-19,Y,USD,110,1,Not Funded,N,N,N,$110 ,4.00%,Ended,0,1.60874E+12,March 14 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/justinsirois/party-backstory-generator-for-5e-and-other-systems?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6822904#item6822904,14,https://www.kicktraq.com/projects/justinsirois/party-backstory-generator-for-5e-and-other-systems/,5E,,,Party Backstory Generator for 5e and Other Systems,30-Apr-19,Y,USD,"50,533.00",1,"50,533.00",Y,N,Y,"$50,533 ",10100.00%,Ended,50533,1.60874E+12,March 26 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/599310737/creeping-cold?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6834216#item6834216,14,https://www.kicktraq.com/projects/599310737/creeping-cold/,5E,,,Creeping Cold,30-Apr-19,Y,USD,"6,253.00",1,"6,253.00",Y,N,Y,"$6,253 ",625.00%,Ended,6253,1.60874E+12,April 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/reesersurles/hamlet-of-heroes-a-supplement-for-dandd5e?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6867110#item6867110,16,https://www.kicktraq.com/projects/reesersurles/hamlet-of-heroes-a-supplement-for-dandd5e/,5E,,,Hamlet of Heroes: A Supplement for D&D5e,30-Apr-19,Y,USD,875,1,875,Y,N,Y,$875 ,437.00%,Ended,875,1.60874E+12,April 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/dungeon6/augusta-universalis-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6865121#item6865121,16,https://www.kicktraq.com/projects/1545227422/augusta-universalis-rpg/,non-5E,https://rpggeek.com/rpgitem/294534/augusta-universalis,,Augusta Universalis RPG,30-Apr-19,Y,USD,"3,761.00",1,"3,761.00",Y,N,Y,"$3,761 ",125.00%,Ended,3761,1.60874E+12,April 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/thenodringames/fellowship-of-the-white-star-beacon-in-the-dark?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6816148#item6816148,13,https://www.kicktraq.com/projects/thenodringames/fellowship-of-the-white-star-beacon-in-the-dark/,non-5E,https://rpggeek.com/rpg/2166/fellowship-white-star,,Fellowship of the White Star: Beacon in the Dark,2-May-19,Y,USD,"8,365.00",1,"8,365.00",Y,N,Y,"$8,365 ",104.00%,Ended,8365,1.60874E+12,March 22 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1635382860/from-the-ashes?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6834219#item6834219,14,https://www.kicktraq.com/projects/1635382860/from-the-ashes/,RPG,,https://rpggeek.com/rpg/13239/original-dd-compatible-products,From the Ashes,2-May-19,Y,GBP,"1,077.00",1.303255,"1,403.61",Y,N,Y,"£1,077",215.00%,Ended,1403.61,1.60874E+12,April 2 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/1268585855/nemesis-of-the-nin-witch/?ref=kicktraq,https://rpggeek.com/geeklist/250272/item/6909887#item6909887,18,https://www.kicktraq.com/projects/1268585855/nemesis-of-the-nin-witch/,RPG,,https://rpggeek.com/rpg/56239/woven-paths-gamebooks,Nemesis of the Nin Witch,2-May-19,Y,GBP,"5,082.00",,Not Funded,N,Y,N,"£5,082",63.00%,Cancelled,0,1.60874E+12,April 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/rutskarn/deniable-assets-the-cybercorporate-villain-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6834222#item6834222,14,https://www.kicktraq.com/projects/rutskarn/deniable-assets-the-cybercorporate-villain-rpg/,RPG,,,Deniable Assets - The CyberCorporate Villain RPG,2-May-19,Y,USD,"7,215.00",1,"7,215.00",Y,N,Y,"$7,215 ",961.00%,Ended,7215,1.60874E+12,April 2 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/nordgames/ultimate-bestiary-the-dreaded-accursed-for-5th-edi?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6849792#item6849792,15,https://www.kicktraq.com/projects/nordgames/ultimate-bestiary-the-dreaded-accursed-for-5th-edi/,5E,,,Ultimate Bestiary: The Dreaded Accursed for 5th Edition!,3-May-19,Y,USD,"170,073.00",1,"170,073.00",Y,N,Y,"$170,073 ",3401.00%,Ended,170073,1.60874E+12,April 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/gaminghonors/the-exodus-of-wolfbane-an-epic-0-to-2nd-level-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6839266#item6839266,14,https://www.kicktraq.com/projects/678371966/the-exodus-of-wolfbane-an-epic-0-to-2nd-level-rpg/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,"The Exodus of Wolfbane, An Epic 0- to 2nd-Level RPG Module",4-May-19,Y,USD,"7,134.00",1,"7,134.00",Y,N,Y,"$7,134 ",356.00%,Ended,7134,1.60874E+12,April 4 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/aetherandsteamworks/aether-and-steamworks?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6787464#item6787464,11,https://www.kicktraq.com/projects/aetherandsteamworks/aether-and-steamworks/,RPG,,,Aether and Steamworks,5-May-19,Y,USD,385,1,Not Funded,N,N,N,$385 ,5.00%,Ended,0,1.60874E+12,March 6 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/276689953/the-umerican-road-atlas-and-umerica-unnatural?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6841264#item6841264,14,https://www.kicktraq.com/projects/276689953/the-umerican-road-atlas-and-umerica-unnatural/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,The Umerican Road Atlas and Umerica Unnatural,6-May-19,Y,USD,"13,032.00",1,"13,032.00",Y,N,Y,"$13,032 ",130.00%,Ended,13032,1.60874E+12,April 5 2019,,,,,1,,,,,,
https://www.kickstarter.com/projects/etu-studyabroad/rifts-for-savage-worlds-american-armageddon?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6865643#item6865643,16,https://www.kicktraq.com/projects/545820095/rifts-for-savage-worlds-american-armageddon/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Rifts® for Savage Worlds: American Armageddon,6-May-19,Y,USD,"230,388.00",1,"230,388.00",Y,N,Y,"$230,388 ",2879.00%,Ended,230388,1.60874E+12,April 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ggwp/monsterpunk?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6846274#item6846274,15,https://www.kicktraq.com/projects/ggwp/monsterpunk/,RPG,,,Monsterpunk,6-May-19,Y,USD,"10,774.00",1,"10,774.00",Y,N,Y,"$10,774 ",1077.00%,Ended,10774,1.60874E+12,April 6 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/376875342/fairies-a-role-playing-game?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6846283#item6846283,15,https://www.kicktraq.com/projects/376875342/fairies-a-role-playing-game/,non-5E,https://rpggeek.com/rpg/55869/fairies-role-playing-game,,Fairies: A Role Playing Game,7-May-19,Y,USD,"4,019.00",1,Not Funded,N,N,N,"$4,019 ",29.00%,Ended,0,1.60874E+12,April 7 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/oldhellfireclub/the-old-hellfire-club?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6849793#item6849793,15,https://www.kicktraq.com/projects/oldhellfireclub/the-old-hellfire-club/,RPG,,,The Old Hellfire Club,7-May-19,Y,GBP,"5,884.00",1.306725,"7,688.77",Y,N,Y,"£5,884",112.00%,Ended,7688.77,1.60874E+12,April 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1953612249/teaching-with-role-play-space-camp?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6849757#item6849757,15,https://www.kicktraq.com/projects/1953612249/teaching-with-role-play-space-camp/,RPG,,,Teaching with Role Play/ Space Camp,8-May-19,Y,USD,127,1,Not Funded,N,N,N,$127 ,15.00%,Ended,0,1.60874E+12,April 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1860935013/infinitys-edge-a-litrpg-inspired-tabletop-roleplay?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6853531#item6853531,15,https://www.kicktraq.com/projects/1860935013/infinitys-edge-a-litrpg-inspired-tabletop-roleplay/,RPG,,,Infinity's Edge: A LitRPG-Inspired Tabletop Roleplaying Game,8-May-19,Y,USD,"7,118.00",1,"7,118.00",Y,N,Y,"$7,118 ",237.00%,Ended,7118,1.60874E+12,April 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1537872810/deck-of-many-names?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6849780#item6849780,15,https://www.kicktraq.com/projects/1537872810/deck-of-many-names/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Deck of Many Names,9-May-19,Y,USD,"2,609.00",1,"2,609.00",Y,N,Y,"$2,609 ",130.00%,Ended,2609,1.60874E+12,April 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/ericfrombloatgames/the-blackest-of-deaths-a-dire-old-school-fantasy-r?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6849785#item6849785,15,https://www.kicktraq.com/projects/ericfrombloatgames/the-blackest-of-deaths-a-dire-old-school-fantasy-r/,RPG,,https://rpggeek.com/rpg/13239/original-dd-compatible-products,The Blackest of Deaths - A Dire Old School Fantasy RPG,9-May-19,Y,USD,"7,368.00",1,"7,368.00",Y,N,Y,"$7,368 ",491.00%,Ended,7368,1.60874E+12,April 9 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/tabletopcrow/for-the-dungeon?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6849788#item6849788,15,https://www.kicktraq.com/projects/thearmoredduck/for-the-dungeon/,RPG,,,For the Dungeon!,9-May-19,Y,USD,"20,634.00",1,"20,634.00",Y,N,Y,"$20,634 ",1146.00%,Ended,20634,1.60874E+12,April 9 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/482738549/descent-into-mirefen-a-dandd-5e-adventure?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6867114#item6867114,16,https://www.kicktraq.com/projects/482738549/descent-into-mirefen-a-dandd-5e-adventure/,5E,,,Descent into Mirefen: A D&D 5e Adventure,10-May-19,Y,USD,"3,450.00",1,"3,450.00",Y,N,Y,"$3,450 ",690.00%,Ended,3450,1.60874E+12,April 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/458886079/petals-and-thorns-ii-heroes-of-ramshorn?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6853533#item6853533,15,https://www.kicktraq.com/projects/458886079/petals-and-thorns-ii-heroes-of-ramshorn/,5E,,,Petals and Thorns II: Heroes of Ramshorn,10-May-19,Y,USD,"2,726.00",1,"2,726.00",Y,N,Y,"$2,726 ",136.00%,Ended,2726,1.60874E+12,April 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/stevedee/relics-a-game-of-angels?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6851688#item6851688,15,https://www.kicktraq.com/projects/stevedee/relics-a-game-of-angels/,RPG,,,Relics: A Game of Angels,10-May-19,Y,AUD,"26,469.00",0.7001,"18,530.95",Y,N,Y,"$26,469 AUD",139.00%,Ended,18530.95,1.60874E+12,April 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/haarken/the-comirpg-system-a-setting-agnostic-tabletop-rpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6863719#item6863719,16,https://www.kicktraq.com/projects/haarken/the-comirpg-system-a-setting-agnostic-tabletop-rpg/,RPG,,,"The COMIRPG System, a setting-agnostic tabletop RPG System",10-May-19,Y,GBP,236,1.2996,Not Funded,N,N,N,£236,11.00%,Ended,0,1.60874E+12,April 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/grasswatchgames/sundown?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6852197#item6852197,15,https://www.kicktraq.com/projects/grasswatchgames/sundown/,RPG,,,Sundown,10-May-19,Y,USD,"6,955.00",1,"6,955.00",Y,N,Y,"$6,955 ",139.00%,Ended,6955,1.60874E+12,April 10 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/massifpress/lancer?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6847458#item6847458,15,https://www.kicktraq.com/projects/massifpress/lancer/,RPG,,,Lancer,11-May-19,Y,USD,"431,970.00",1,"431,970.00",Y,N,Y,"$431,970 ",939.00%,Ended,431970,1.60874E+12,April 8 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/deepdungeongames/seven-of-seven-a-brand-new-rpg-pantheon-with-56-de?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6887195#item6887195,17,https://www.kicktraq.com/projects/deepdungeongames/seven-of-seven-a-brand-new-rpg-pantheon-with-56-de/,5E,,,Seven of Seven: a Brand-New RPG Pantheon with 56 Deities!,12-May-19,Y,USD,"3,953.00",1,"3,953.00",Y,N,Y,"$3,953 ",263.00%,Ended,3953,1.60874E+12,April 27 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/necroticgnome/old-school-essentials?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6855626#item6855626,15,https://www.kicktraq.com/projects/necroticgnome/old-school-essentials/,RPG,,https://rpggeek.com/rpg/13238/basic-dd-compatible-product,Old-School Essentials,12-May-19,Y,USD,"160,390.00",1,"160,390.00",Y,N,Y,"$160,390 ",1069.00%,Ended,160390,1.60874E+12,April 12 2019,,,,1,,,,,,,
https://www.kickstarter.com/projects/381911690/once-upon-a-time-in-jianghu?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6881797#item6881797,17,https://www.kicktraq.com/projects/381911690/once-upon-a-time-in-jianghu/,RPG,,https://rpggeek.com/rpgsystem/17185/powered-apocalypse,Once Upon a Time in Jianghu,14-May-19,Y,USD,"5,000.00",,Not Funded,N,Y,Y,"$5,000 ",166.00%,Cancelled,0,1.60874E+12,April 23 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/reigndragon/armzine?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6865345#item6865345,16,https://www.kicktraq.com/projects/reigndragon/armzine/,RPG,,,A.R.M.zine,14-May-19,Y,USD,959,1,959,Y,N,Y,$959 ,239.00%,Ended,959,1.60874E+12,April 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/afatasigames/afatasis-5e-decks?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6862683#item6862683,16,https://www.kicktraq.com/projects/afatasigames/afatasis-5e-decks/,5E,,,Afatasi's 5e Decks,15-May-19,Y,USD,"11,034.00",,Not Funded,N,Y,N,"$11,034 ",73.00%,Cancelled,0,1.60874E+12,April 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/deepdungeongames/sewers-below?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6863731#item6863731,16,https://www.kicktraq.com/projects/deepdungeongames/sewers-below/,5E,,,Sewers Below,15-May-19,Y,USD,"1,257.00",,Not Funded,N,Y,N,"$1,257 ",16.00%,Cancelled,0,1.60874E+12,April 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/563681582/the-folio-digital-quarterly-5?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6889937#item6889937,17,https://www.kicktraq.com/projects/563681582/the-folio-digital-quarterly-5/,5E,,,The Folio: Digital Quarterly #5,15-May-19,Y,USD,"1,586.00",1,"1,586.00",Y,N,Y,"$1,586 ",317.00%,Ended,1586,1.60874E+12,April 30 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/mapmage/fantasy-rpg-encounters-and-maps-for-dandd-pathfind?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6865122#item6865122,16,https://www.kicktraq.com/projects/mapmage/fantasy-rpg-encounters-and-maps-for-dandd-pathfind/,5E,,,Fantasy RPG encounters & maps for D&D/Pathfinder (I),15-May-19,Y,USD,"1,162.00",1,"1,162.00",Y,N,Y,"$1,162 ",232.00%,Ended,1162,1.60874E+12,April 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/cosmicmirrorgames/zoetrope-time-patrol-card-based-ttrpg?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6863723#item6863723,16,https://www.kicktraq.com/projects/cosmicmirrorgames/zoetrope-time-patrol-card-based-ttrpg/,RPG,,,Zoetrope - Time Patrol Card-based TTRPG,15-May-19,Y,USD,"1,496.00",1,Not Funded,N,N,N,"$1,496 ",74.00%,Ended,0,1.60874E+12,April 15 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/arcanumworlds/odyssey-of-the-dragonlords-5th-edition-adventure-b?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6865891#item6865891,16,https://www.kicktraq.com/projects/arcanumworlds/odyssey-of-the-dragonlords-5th-edition-adventure-b/,5E,,,Odyssey of the Dragonlords: 5th Edition Adventure Book,16-May-19,Y,EUR,"456,332.00",1.11732,"509,868.87",Y,N,Y,"€456,332",912.00%,Ended,509868.87,1.60874E+12,April 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/aurelienlaine/the-koryo-hall-of-adventures-5e-compatible-campaig?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6865123#item6865123,16,https://www.kicktraq.com/projects/aurelienlaine/the-koryo-hall-of-adventures-5e-compatible-campaig/,5E,,,The Koryo Hall of Adventures 5e Compatible Campaign Setting,16-May-19,Y,USD,"47,004.00",1,"47,004.00",Y,N,Y,"$47,004 ",223.00%,Ended,47004,1.60874E+12,April 16 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/1142833459/fight-2nd-edition?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6853961#item6853961,15,https://www.kicktraq.com/projects/1142833459/fight-2nd-edition/,non-5E,https://rpggeek.com/rpg/4680/fight-fighting-game-rpg-1st-2nd-editions,,Fight! 2nd Edition,16-May-19,Y,USD,"14,360.00",1,"14,360.00",Y,N,Y,"$14,360 ",130.00%,Ended,14360,1.60874E+12,April 11 2019,,,,,,,,,,,
https://www.kickstarter.com/projects/camdon/one-childs-heart?ref=bggforums,https://rpggeek.com/geeklist/250272/item/6869065#item6869065,16,https://www.kicktraq.com/projects/camdon/one-childs-heart/,RPG,,,One Child's Heart,16-May-19,Y,USD,"13,872.00",1,"13,872.00",Y,N,Y,"$13,872 ",396.00%,Ended,13872,1.60874E+12,April 16 2019,,,,,,,,,,,
