,,,1740264455815,,266,281,128,0,,,,215,193,408,20,8,,,,,,,,
Kickstarter Link,RPGGeek Item ID,RPGGeek Item Link,KickTraq Link,Type,Non-5E: For RPG,RPG: related to,Project Name,,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,,Last Updated,Start Date,,
"http://www.kickstarter.com/projects/1124137190/excelsior-an-inspired-steampunk-pen-and-paper-rpg?ref=bggforums',",item2716572,,https://www.kicktraq.com/projects/1124137190/excelsior-an-inspired-steampunk-pen-and-paper-rpg/,RPG,,,Excelsior – An Inspired Steampunk Pen and Paper RPG,August 4 2013,Y,USD,"2,206.00",1,Not Funded,N,N,N,"$2,206",16.00%,Ended,0,1616169629346,July 5 2013,A Steampunk Pen and Paper RPG drawing inspiration from the classics of literature that gave rise to the Steampunk movement!,//s3.amazonaws.com/ksr/projects/540396/photo-small.jpg
"http://www.kickstarter.com/projects/jabberwockymedia/barbarians-of-heavy-metal-the-rpg?ref=bggforums',",item2723477,,https://www.kicktraq.com/projects/jabberwockymedia/barbarians-of-heavy-metal-the-rpg/,RPG,,,Barbarians of Heavy Metal the RPG,August 8 2013,Y,USD,"6,103.00",1,Not Funded,N,N,N,"$6,103",40.00%,Ended,0,1616169629349,July 9 2013,Barbarians of Heavy Metal is the Table-Top RPG of Rock & Roll Warriors in a post-apocalyptic 31st century universe.,//s3.amazonaws.com/ksr/projects/600547/photo-small.jpg
"http://www.kickstarter.com/projects/1176616619/shadows-of-esteren-a-medieval-horror-rpg-travels?ref=bggforums',",item2723769,,https://www.kicktraq.com/projects/1176616619/shadows-of-esteren-a-medieval-horror-rpg-travels/,non-5E,https://rpggeek.com/rpg/10515/les-ombres-desteren,,Shadows of Esteren - A Medieval Horror RPG: Travels,August 11 2013,Y,EUR,"137,024.00",1.33336,"182,702.32",Y,N,Y,"€137,024",913.00%,Ended,182702.32,1616169629350,July 10 2013,"A medieval role-playing game somewhere between Ravenloft, Game of Thrones and Call of Cthulhu.",//s3.amazonaws.com/ksr/projects/606044/photo-small.jpg
"http://www.kickstarter.com/projects/349041463/frozen-skies-a-savage-worlds-dieselpunk-rpg?ref=bggforums',",item2730075,,https://www.kicktraq.com/projects/349041463/frozen-skies-a-savage-worlds-dieselpunk-rpg/,non-5E,https://rpggeek.com/rpgsystem/517/savage-worlds,,Frozen Skies - A Savage Worlds Dieselpunk RPG,August 14 2013,Y,GBP,943.00,1.5505,Not Funded,N,N,N,£943,31.00%,Ended,0,1616169629351,July 15 2013,A dieselpunk setting for the award winning Savage Worlds RPG.,//s3.amazonaws.com/ksr/projects/588813/photo-small.jpg
"http://www.kickstarter.com/projects/1383358712/mechanika-empires-of-blood-and-steam-core-rulebook?ref=bggforums',",item2716366,,https://www.kicktraq.com/projects/1383358712/mechanika-empires-of-blood-and-steam-core-rulebook/,RPG,,,Mechanika: Empires of Blood and Steam core rulebook,August 14 2013,Y,USD,"9,124.00",1,"9,124.00",Y,N,Y,"$9,124",243.00%,Ended,9124,1616169629353,July 5 2013,"A unique game combining steampunk and material from the works of H.P. Lovecraft, set on an alternate earth full of horror.",//s3.amazonaws.com/ksr/projects/599707/photo-small.jpg
"http://www.kickstarter.com/projects/gamesmiths/nrg-system-core-rulebook-ogl?ref=bggforums',",item2735274,,https://www.kicktraq.com/projects/gamesmiths/nrg-system-core-rulebook-ogl/,RPG,,,N.R.G. System Core Rulebook (OGL),17 Aug 2013,Y,EUR,"3,001.00",1.3329,"4,000.03",Y,N,Y,"€3,001",300.00%,Ended,4000.03,1616169629355,July 18 2013,"Core Rulebook for the N.R.G. System, loosely based on the OGL (D20).",//s3.amazonaws.com/ksr/projects/618423/photo-small.jpg
"http://www.kickstarter.com/projects/363836098/universal-storytelling-system?ref=bggforums',",item2694936,,https://www.kicktraq.com/projects/363836098/universal-storytelling-system/,RPG,,,Universal Storytelling System,August 17 2013,Y,USD,"1,266.00",1,Not Funded,N,N,N,"$1,266",42.00%,Ended,0,1616169629356,June 18 2013,A new system to tell your stories; whether new to the hobby or a veteran. Grab a deck of cards and get started.,//s3.amazonaws.com/ksr/projects/590731/photo-small.jpg
"http://www.kickstarter.com/projects/218255739/six-gmless-roleplaying-games-by-jim-pinto-post-wor?ref=bggforums',",item2742295,,https://www.kicktraq.com/projects/218255739/six-gmless-roleplaying-games-by-jim-pinto-post-wor/,RPG,,,Six GMless Roleplaying Games by jim pinto (Post World Games),August 21 2013,Y,USD,"3,573.00",1,"3,573.00",Y,N,Y,"$3,573",357.00%,Ended,3573,1616169629359,July 24 2013,Six games in six months. That's right. Six games. Six months. Science fiction. Post-Apoc. Creepy small town. Witches. Vikings. Samurai.,//s3.amazonaws.com/ksr/projects/619704/photo-small.jpg
"http://www.kickstarter.com/projects/vorpalgames/red-aegis-roleplaying-game?ref=bggforums',",item2734884,,https://www.kicktraq.com/projects/vorpalgames/red-aegis-roleplaying-game/,RPG,,,RED AEGIS Roleplaying Game,August 23 2013,Y,USD,"66,254.00",1,"66,254.00",Y,N,Y,"$66,254",265.00%,Ended,66254,1616169629361,July 17 2013,"A millennia-spanning, strategic tabletop roleplaying game from industry award-winning designers Brian R. James and Matt James.",//s3.amazonaws.com/ksr/projects/581963/photo-small.jpg
"http://www.kickstarter.com/projects/224492525/ponies-for-pathfinder-setting-handbook?ref=bggforums',",item2744197,,https://www.kicktraq.com/projects/224492525/ponies-for-pathfinder-setting-handbook/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,"Ponies for Pathfinder, Setting Handbook",August 24 2013,Y,USD,"20,798.00",1,"20,798.00",Y,N,Y,"$20,798",540.00%,Ended,20798,1616169629362,July 25 2013,"Help us weave a world of four-legged adventurers, using the Pathfinder rules to bring its stories to your tabletop.",//s3.amazonaws.com/ksr/projects/615644/photo-small.jpg
"http://www.kickstarter.com/projects/440453703/space-1889-sf-role-playing-in-a-more-civilized-tim?ref=bggforums',",item2734886,,https://www.kicktraq.com/projects/440453703/space-1889-sf-role-playing-in-a-more-civilized-tim/,non-5E,https://rpggeek.com/rpg/19530/space-1889-ubiquity-edition,,Space: 1889 - SF Role Playing in a More Civilized Time,August 25 2013,Y,GBP,"72,379.00",1.5572,"112,708.58",Y,N,Y,"£72,379",482.00%,Ended,112708.58,1616169629364,July 17 2013,"The new Space: 1889! The first Steampunk RPG will return with new artwork, more background, new illustrations and new rules!",//s3.amazonaws.com/ksr/projects/535047/photo-small.jpg
"http://www.kickstarter.com/projects/623396272/ronin-chrome-and-shadows?ref=bggforums',",item2744198,,https://www.kicktraq.com/projects/623396272/ronin-chrome-and-shadows/,RPG,,,Ronin: Chrome & Shadows,August 25 2013,Y,USD,"2,808.00",1,Not Funded,N,N,N,"$2,808",46.00%,Ended,0,1616169629365,July 26 2013,"Cyberpunk metroplexes in a post-apocalyptic wasteland full of biological horrors. Corporations, syndicates, and a world of shadows...",//s3.amazonaws.com/ksr/projects/565892/photo-small.jpg
"http://www.kickstarter.com/projects/159628170/the-arcanum-30th-anniversary-edition?ref=bggforums',",item2744591,,https://www.kicktraq.com/projects/159628170/the-arcanum-30th-anniversary-edition/,RPG,,,The Arcanum -- 30th Anniversary Edition,August 25 2013,Y,USD,"6,105.00",1,"6,105.00",Y,N,Y,"$6,105",1221.00%,Ended,6105,1616169629366,July 26 2013,A re-release of a classic role-playing game and supplement from the 1980s; originally released by Bard Games.,//s3.amazonaws.com/ksr/projects/628158/photo-small.jpg
"http://www.kickstarter.com/projects/topherg/rosemont-bay-a-gothic-horror-soap-opera-roleplayin?ref=bggforums',",item2741953,,https://www.kicktraq.com/projects/topherg/rosemont-bay-a-gothic-horror-soap-opera-roleplayin/,RPG,,,Rosemont Bay - A Gothic Horror Soap Opera Roleplaying Game,August 26 2013,Y,USD,"10,085.00",1,"10,085.00",Y,N,Y,"$10,085",168.00%,Ended,10085,1616169629368,July 24 2013,Like classic gothic horror? Like sexy primetime soap operas? Rosemont Bay is a tabletop RPG of supernatural relationship drama!,//s3.amazonaws.com/ksr/projects/599283/photo-small.jpg
"http://www.kickstarter.com/projects/545820095/weird-wars-rome-savage-worlds?ref=bggforums',",item2751452,,https://www.kicktraq.com/projects/545820095/weird-wars-rome-savage-worlds/,non-5E,https://rpggeek.com/rpgsystem/517/savage-worlds,,Weird Wars Rome - Savage Worlds,August 29 2013,Y,USD,"46,805.00",1,"46,805.00",Y,N,Y,"$46,805",780.00%,Ended,46805,1616169629369,July 30 2013,"In the Celtic wilds, the forests of Germania, the deserts of Egypt, and the arenas of Rome, dark things rise...",//s3.amazonaws.com/ksr/projects/510758/photo-small.jpg
http://www.kickstarter.com/projects/rasalvatore/demonwars-reformation-0?ref=bggforums,item2751621,,https://www.kicktraq.com/projects/rasalvatore/demonwars-reformation-0/,RPG,,,DemonWars: Reformation,August 30 2013,Y,EUR,"88,245.00",1.3222,"116,677.54",Y,N,Y,"€88,245",176.00%,Ended,116677.54,1616169629370,July 31 2013,"DemonWars: Reformation is an old-school tabletop RPG focused on fast set-up, engaging combat and open-ended non-combat action.",//s3.amazonaws.com/ksr/projects/621199/photo-small.jpg
"http://www.kickstarter.com/projects/160286787/creating-educational-live-action-role-playing-game?ref=bggforums',",item2711380,,https://www.kicktraq.com/projects/160286787/creating-educational-live-action-role-playing-game/,RPG,,,Creating Educational Live Action Role Playing Games,August 30 2013,Y,USD,"9,429.00",1,"9,429.00",Y,N,Y,"$9,429",117.00%,Ended,9429,1616169629372,July 1 2013,Seekers Unlimited wants to release six of their exciting classroom-tested educational role-playing games and other fun larp scenarios!,//s3.amazonaws.com/ksr/projects/529764/photo-small.jpg
"http://www.kickstarter.com/projects/1292093911/field-manual-mounts-field-manual-volume-1?ref=bggforums',",item2753081,,https://www.kicktraq.com/projects/1292093911/field-manual-mounts-field-manual-volume-1/,non-5E,https://rpggeek.com/rpgsystem/517/savage-worlds,,Field Manual Mounts (Field Manual Volume 1),August 31 2013,Y,USD,"1,290.00",1,"1,290.00",Y,N,Y,"$1,290",129.00%,Ended,1290,1616169629373,August 1 2013,A new field guide expanding your armies in the world of Kaisers Gate for Savage Worlds.,//s3.amazonaws.com/ksr/projects/592913/photo-small.jpg
"http://www.kickstarter.com/projects/1708940685/spheres-of-power-a-new-pathfinder-magic-system?ref=bggforums',",item2755911,,https://www.kicktraq.com/projects/1708940685/spheres-of-power-a-new-pathfinder-magic-system/,non-5E,https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product,,Spheres of Power: A New Pathfinder Magic System,September 1 2013,Y,USD,"39,557.00",1,"39,557.00",Y,N,Y,"$39,557",2637.00%,Ended,39557,1616169629378,August 3 2013,Want a break from Vancian magic? Pure Magic gives you a whole new way to run magic in your games.,//s3.amazonaws.com/ksr/projects/628040/photo-small.jpg
"http://www.kickstarter.com/projects/1019114683/the-misery-index-terrible-games-about-terrible-rea?ref=bggforums',",item2755171,,https://www.kicktraq.com/projects/1019114683/the-misery-index-terrible-games-about-terrible-rea/,RPG,,,The Misery Index: Terrible Games about Terrible Realities,September 1 2013,Y,USD,"3,086.00",1,"3,086.00",Y,N,Y,"$3,086",102.00%,Ended,3086,1616169629375,August 2 2013,A collection of eight tabletop games about human suffering.,//s3.amazonaws.com/ksr/projects/629525/photo-small.jpg
"http://www.kickstarter.com/projects/thedandmom/deck-of-legends?ref=bggforums',",item2780994,,https://www.kicktraq.com/projects/thedandmom/deck-of-legends/,non-5E,https://rpggeek.com/rpg/17925/13th-age,,Deck of Legends,6 Sep 2013,Y,USD,"12,005.00",1,"12,005.00",Y,N,Y,"$12,005",480.00%,Ended,12005,1616169629380,August 7 2013,A fun art deck and a beautiful prop for your gaming table.,//s3.amazonaws.com/ksr/projects/636146/photo-small.jpg
"http://www.kickstarter.com/projects/1317990451/pirates-and-dragons-the-rpg?ref=bggforums',",item2754034,,https://www.kicktraq.com/projects/1317990451/pirates-and-dragons-the-rpg/,RPG,,,Pirates & Dragons the RPG,September 11 2013,Y,GBP,"2,903.00",1.5817,Not Funded,N,Y,N,"£2,903",24.00%,Cancelled,0,1616169629381,August 2 2013,"Pirates Love Gold! Dragons Love Gold! When the terrors of the sea meet the terrors of the sky, there's bound to be trouble!",//s3.amazonaws.com/ksr/projects/535312/photo-small.jpg
"http://www.kickstarter.com/projects/paradigmrpg/dragonheim-a-classic-fantasy-roleplaying-game?ref=bggforums',",item2770955,,https://www.kicktraq.com/projects/paradigmrpg/dragonheim-a-classic-fantasy-roleplaying-game/,RPG,,,"DRAGONHEIM, A Classic Fantasy Roleplaying Game",13 Sep 2013,Y,USD,"2,340.00",1,"2,340.00",Y,N,Y,"$2,340",780.00%,Ended,2340,1616169629383,August 14 2013,"An original fantasy rpg setting that introduces 2d20 strategic combat, metagame skill feats, and a unique fractional armor system.",//s3.amazonaws.com/ksr/projects/636382/photo-small.jpg
"http://www.kickstarter.com/projects/452329082/tales-from-the-floating-vagabond-second-edition?ref=bggforums',",item2753080,,https://www.kicktraq.com/projects/452329082/tales-from-the-floating-vagabond-second-edition/,non-5E,https://rpggeek.com/rpg/789/tales-floating-vagabond,,"Tales From The Floating Vagabond, Second Edition",15 Sep 2013,Y,USD,"39,476.00",1,"39,476.00",Y,N,Y,"$39,476",131.00%,Ended,39476,1616169629384,August 1 2013,A tabletop Role-Playing Game of High Adventure and Low Comedy in the best bar in the multiverse.,//s3.amazonaws.com/ksr/projects/617484/photo-small.jpg
"http://www.kickstarter.com/projects/matthewjhanson/the-fastest-rpg-ive-ever-played-abstract-dungeon?ref=bggforums',",item2770178,,https://www.kicktraq.com/projects/matthewjhanson/the-fastest-rpg-ive-ever-played-abstract-dungeon/,RPG,,,The Fastest RPG I've Ever Played - Abstract Dungeon,September 15 2013,Y,USD,"4,196.00",1,"4,196.00",Y,N,Y,"$4,196",139.00%,Ended,4196,1616169629385,August 13 2013,A fast and simple roleplaying game. Create a character in five minutes and go on an epic adventure in two hours.,//s3.amazonaws.com/ksr/projects/635914/photo-small.jpg
"http://www.kickstarter.com/projects/584302999/the-covetous-poets-adventure-creator-and-solo-gm-g?ref=bggforums',",item2773526,,https://www.kicktraq.com/projects/584302999/the-covetous-poets-adventure-creator-and-solo-gm-g/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,The Covetous Poet's Adventure Creator and Solo GM Guidebook,September 16 2013,Y,USD,"8,531.00",1,"8,531.00",Y,N,Y,"$8,531",243.00%,Ended,8531,1616169629386,August 16 2013,A supplement to help tabletop roleplaying GMs create adventures and to allow players to play solo games with any RPG as both GM and PC.,//s3.amazonaws.com/ksr/projects/631400/photo-small.jpg
"http://www.kickstarter.com/projects/1919646865/pulp-adventure-companion?ref=bggforums',",item2776754,,https://www.kicktraq.com/projects/1919646865/pulp-adventure-companion/,non-5E,https://rpggeek.com/rpg/1088/pulp-adventure,,Pulp Adventure Companion,18 Sep 2013,Y,USD,"3,815.00",1,"3,815.00",Y,N,Y,"$3,815",381.00%,Ended,3815,1616169629387,August 19 2013,This exciting new book brings a PULP load of new material to the Pulp Adventure role-playing game.,//s3.amazonaws.com/ksr/projects/602754/photo-small.jpg
"http://www.kickstarter.com/projects/trentish/grim-world-gaming-supplement-for-dungeon-world-and?ref=bggforums',",item2779527,,https://www.kicktraq.com/projects/trentish/grim-world-gaming-supplement-for-dungeon-world-and/,non-5E,https://rpggeek.com/rpg/11105/dungeon-world,,Grim World: Gaming Supplement for Dungeon World & FATE Core,September 19 2013,Y,USD,"22,050.00",1,"22,050.00",Y,N,Y,"$22,050",441.00%,Ended,22050,1616169629388,August 20 2013,"When a player dies, the world trembles in this dark fantasy supplement full of new classes for Dungeon World and FATE Core",//s3.amazonaws.com/ksr/projects/611808/photo-small.jpg
"http://www.kickstarter.com/projects/cjcarella/armageddon-girl-a-novel-by-cj-carella?ref=bggforums',",item2779326,,https://www.kicktraq.com/projects/cjcarella/armageddon-girl-a-novel-by-cj-carella/,non-5E,https://rpggeek.com/rpgsystem/627/unisystem,,Armageddon Girl: A Novel By C.J. Carella,September 20 2013,Y,USD,"5,178.00",1,"5,178.00",Y,N,Y,"$5,178",207.00%,Ended,5178,1616169629389,August 20 2013,"Armageddon Girl is a tale of alternate realities, larger-than-life characters, and a quirky gal who finds herself in a brave new world.",//s3.amazonaws.com/ksr/projects/629530/photo-small.jpg
"http://www.kickstarter.com/projects/1299187159/promised-sands-for-sixcess-core?ref=bggforums',",item2768193,,https://www.kicktraq.com/projects/1299187159/promised-sands-for-sixcess-core/,non-5E,https://rpggeek.com/rpg/20130/sixcess,,Promised Sands for Sixcess Core,21 Sep 2013,Y,USD,"5,305.00",1,"5,305.00",Y,N,Y,"$5,305",132.00%,Ended,5305,1616169629390,August 12 2013,"A dark, desert fantasy setting with a strong Post-Apocalypse vibe. Culture wars vying for power -- who shall claim the Promised Sands?",//s3.amazonaws.com/ksr/projects/341391/photo-small.jpg
"http://www.kickstarter.com/projects/jasonlblair/little-fears-nightmare-edition-blessed-are-the-chi?ref=bggforums',",item2781795,,https://www.kicktraq.com/projects/jasonlblair/little-fears-nightmare-edition-blessed-are-the-chi/,non-5E,https://rpggeek.com/rpgfamily/4286/little-fears,,Little Fears Nightmare Edition - Blessed are the Children,September 21 2013,Y,USD,"9,071.00",1,"9,071.00",Y,N,Y,"$9,071",604.00%,Ended,9071,1616169629391,August 22 2013,Blessed are the Children is the third book in the acclaimed tabletop horror game line Little Fears Nightmare Edition.,//s3.amazonaws.com/ksr/projects/625387/photo-small.jpg
"http://www.kickstarter.com/projects/1372570236/out-of-the-blue-the-buddy-cop-rpg?ref=bggforums',",item2782941,,https://www.kicktraq.com/projects/1372570236/out-of-the-blue-the-buddy-cop-rpg/,RPG,,,Out of the Blue - The Buddy Cop RPG,September 22 2013,Y,USD,"1,900.00",1,"1,900.00",Y,N,Y,"$1,900",190.00%,Ended,1900,1616169629393,August 23 2013,"A storytelling game for three players that evokes the action, humor, and unpredictability of a classic Buddy Cop movie.",//s3.amazonaws.com/ksr/projects/585604/photo-small.jpg
"http://www.kickstarter.com/projects/2027490713/jadepunk-roleplaying-game?ref=bggforums',",item2782938,,https://www.kicktraq.com/projects/2027490713/jadepunk-roleplaying-game/,non-5E,https://rpggeek.com/rpg/203/fate-core,,Jadepunk Roleplaying Game,23 Sep 2013,Y,USD,"13,388.00",1,"13,388.00",Y,N,Y,"$13,388",178.00%,Ended,13388,1616169629394,August 22 2013,A roleplaying game about rebellious wuxia heroes in a fictional steampunk setting.,//s3.amazonaws.com/ksr/projects/644987/photo-small.jpg
"http://www.kickstarter.com/projects/1375282718/raiders-of-rlyeh-horror-adventure-rpg-and-mythos-s?ref=bggforums',",item2788340,,https://www.kicktraq.com/projects/1375282718/raiders-of-rlyeh-horror-adventure-rpg-and-mythos-s/,RPG,,,Raiders of R’lyeh: Horror Adventure RPG and Mythos Sandbox!,September 25 2013,Y,USD,"28,221.00",1,"28,221.00",Y,N,Y,"$28,221",128.00%,Ended,28221,1616169629395,August 26 2013,RAIDERS of R'LYEH is a horror adventure tabletop roleplaying game and Mythos sandbox inspired by H.P. Lovecraft and Robert E. Howard.,//s3.amazonaws.com/ksr/projects/484663/photo-small.jpg
"http://www.kickstarter.com/projects/1823664075/adventures-under-the-laughing-moon-new-edition?ref=bggforums',",item2794693,,https://www.kicktraq.com/projects/1823664075/adventures-under-the-laughing-moon-new-edition/,non-5E,https://rpggeek.com/rpg/24268/adventures-under-laughing-moon,,Adventures Under the Laughing Moon--New Edition,September 27 2013,Y,USD,"3,261.00",1,"3,261.00",Y,N,Y,"$3,261",652.00%,Ended,3261,1616169629396,August 28 2013,"The new edition of the Adventures Under the Laughing Moon RPG features brand new art, character concepts, creature designs and rules!",//s3.amazonaws.com/ksr/projects/660224/photo-small.jpg
"http://www.kickstarter.com/projects/1080999837/doll?ref=bggforums',",item2812059,,https://www.kicktraq.com/projects/1080999837/doll/,RPG,,,Doll,September 29 2013,Y,USD,"3,336.00",1,"3,336.00",Y,N,Y,"$3,336",1334.00%,Ended,3336,1616169629397,September 8 2013,"Doll is a storytelling game for two. One person plays a child, the other plays a doll who sometimes lies about important things.",//s3.amazonaws.com/ksr/projects/665450/photo-small.jpg
"http://www.kickstarter.com/projects/984696056/spooks-welcome-to-the-great-beyond-tabletop-rpg?ref=bggforums',",item2801674,,https://www.kicktraq.com/projects/984696056/spooks-welcome-to-the-great-beyond-tabletop-rpg/,RPG,,,"""Spooks! Welcome to the Great Beyond"" Tabletop RPG",October 1 2013,Y,USD,"4,517.00",1,"4,517.00",Y,N,Y,"$4,517",150.00%,Ended,4517,1616169629398,September 1 2013,"Play as ghosts, skeletons, zombies, dolls and others.  Join us, where death is only a transition and eternity is what you make of it.",//s3.amazonaws.com/ksr/projects/597875/photo-small.jpg
"http://www.kickstarter.com/projects/anthroposgames/mazaki-no-fantaji-role-playing-game?ref=bggforums',",item2770191,,https://www.kicktraq.com/projects/anthroposgames/mazaki-no-fantaji-role-playing-game/,RPG,,,Mazaki No Fantaji Role-Playing Game,October 2 2013,Y,USD,"8,406.00",1,Not Funded,N,N,N,"$8,406",52.00%,Ended,0,1616169629400,August 14 2013,"A rowdy tabletop RPG inspired by your favorite anime and Japanese video games, using qualitative stats and a unique, tile-based system.",//s3.amazonaws.com/ksr/projects/634351/photo-small.jpg
"http://www.kickstarter.com/projects/eloylasanta/divine-instruments-and-beyond-for-part-time-gods?ref=bggforums',",item2802872,,https://www.kicktraq.com/projects/eloylasanta/divine-instruments-and-beyond-for-part-time-gods/,non-5E,https://rpggeek.com/rpg/10751/part-time-gods,,Divine Instruments and Beyond for Part-Time Gods,October 3 2013,Y,USD,"10,685.00",1,"10,685.00",Y,N,Y,"$10,685",267.00%,Ended,10685,1616169629401,September 3 2013,"Uncover lost secrets of the gods with expanded rules for Worshippers, Relics and Territory. Lots of new options for your game!",//s3.amazonaws.com/ksr/projects/313433/photo-small.jpg
"http://www.kickstarter.com/projects/1468389582/airsoft-target-role-playing-game?ref=bggforums',",item2803264,,https://www.kicktraq.com/projects/1468389582/airsoft-target-role-playing-game/,RPG,,,Airsoft target role playing game,3 Oct 2013,Y,USD,125.00,1,Not Funded,N,N,N,$125,10.00%,Ended,0,1616169629402,September 3 2013,Air-soft target game that uses role playing elements like story telling and character development with traditional target shooting,//s3.amazonaws.com/ksr/projects/656867/photo-small.jpg
"http://www.kickstarter.com/projects/685876953/kromore-2145-rpg?ref=bggforums',",item2804102,,https://www.kicktraq.com/projects/685876953/kromore-2145-rpg/,RPG,,,Kromore 2145 RPG,October 4 2013,Y,USD,"10,853.00",1,Not Funded,N,N,N,"$10,853",54.00%,Ended,0,1616169629403,September 3 2013,If Victorian steam punk had time to evolve into a space era...you would be left with Kromore 2145! An epic new table top game setting!,//s3.amazonaws.com/ksr/projects/607250/photo-small.jpg
"http://www.kickstarter.com/projects/1317990451/pirates-and-dragons-rpg?ref=bggforums',",item2806235,,https://www.kicktraq.com/projects/1317990451/pirates-and-dragons-rpg/,RPG,,,Pirates & Dragons RPG,October 5 2013,Y,GBP,"6,544.00",1.6008,"10,475.64",Y,N,Y,"£6,544",327.00%,Ended,10475.64,1616169629408,September 5 2013,"Pirates Love Gold! Dragons Love Gold! When the terrors of the sea meet the terrors of the sky, there's bound to be trouble!",//s3.amazonaws.com/ksr/projects/664166/photo-small.jpg
"http://www.kickstarter.com/projects/atama-ii/atama-ii-books-multiple-path-stories-in-easy-engli?ref=bggforums',",item2800171,,https://www.kicktraq.com/projects/atama-ii/atama-ii-books-multiple-path-stories-in-easy-engli/,RPG,https://rpggeek.com/rpgsystem/22884/systemless-gamebooks,,Atama-ii Books: multiple-path stories in easy English!,October 5 2013,Y,USD,"13,095.00",1,"13,095.00",Y,N,Y,"$13,095",130.00%,Ended,13095,1616169629406,August 31 2013,Choose Your Own... Pledge! Or be trampled to a pulp by a herd of wild rhinoceros. It's YOUR choice!,//s3.amazonaws.com/ksr/projects/590494/photo-small.jpg
"http://www.kickstarter.com/projects/706920242/beyonder-rpg-imagine-with-us?ref=bggforums',",item2807917,,https://www.kicktraq.com/projects/706920242/beyonder-rpg-imagine-with-us/,RPG,,,Beyonder RPG: Imagine With Us,6 Oct 2013,Y,USD,"20,071.00",1,"20,071.00",Y,N,Y,"$20,071",114.00%,Ended,20071,1616169629409,September 6 2013,"Ten Races, Six Energies, and one living, breathing world to explore.  Create your custom character and tell your story!",//s3.amazonaws.com/ksr/projects/523630/photo-small.jpg
"http://www.kickstarter.com/projects/1754728109/stab-city-role-playing-game?ref=bggforums',",item2808232,,https://www.kicktraq.com/projects/1754728109/stab-city-role-playing-game/,RPG,,,Stab City! Role Playing Game,October 6 2013,Y,USD,"5,848.00",1,"5,848.00",Y,N,Y,"$5,848",146.00%,Ended,5848,1616169629411,September 6 2013,"A role playing game of high-octane action, gonzo criminals, and badass assassins.",//s3.amazonaws.com/ksr/projects/637646/photo-small.jpg
"http://www.kickstarter.com/projects/1842635065/the-robotic-age-rpg?ref=bggforums',",item2804100,,https://www.kicktraq.com/projects/1842635065/the-robotic-age-rpg/,RPG,,,The Robotic Age RPG,October 8 2013,Y,USD,"8,168.00",1,"8,168.00",Y,N,Y,"$8,168",116.00%,Ended,8168,1616169629412,September 3 2013,An original role-playing game about androids and cyborgs squaring off with plasma cannons and energy swords.,//s3.amazonaws.com/ksr/projects/660203/photo-small.jpg
"http://www.kickstarter.com/projects/1609689564/infected?ref=bggforums',",item2813520,,https://www.kicktraq.com/projects/1609689564/infected/,RPG,,,Infected,October 9 2013,Y,USD,"1,306.00",1,"1,306.00",Y,N,Y,"$1,306",522.00%,Ended,1306,1616169629414,September 9 2013,Tabletop Roleplaying In The Eldritch Apocalypse,//s3.amazonaws.com/ksr/projects/639855/photo-small.jpg
"http://www.kickstarter.com/projects/38245749/thermancy?ref=bggforums',",item2817923,,https://www.kicktraq.com/projects/38245749/thermancy/,non-5E,https://rpggeek.com/rpg/3251/aether,,Æthermancy,October 12 2013,Y,USD,"5,066.00",1,"5,066.00",Y,N,Y,"$5,066",106.00%,Ended,5066,1616169629416,September 12 2013,Æthermancy: the quintessential Magic supplement for the Æther Gaming System. Magic Items! Adventure Hooks! Custom Illustrations! More!,//s3.amazonaws.com/ksr/projects/674015/photo-small.jpg
"http://www.kickstarter.com/projects/412792115/supers-the-comic-book-rpg-revised?ref=bggforums',",item2816634,,https://www.kicktraq.com/projects/412792115/supers-the-comic-book-rpg-revised/,RPG,,,SUPERS! The Comic Book RPG (Revised),October 12 2013,Y,USD,"7,003.00",1,"7,003.00",Y,N,Y,"$7,003",175.00%,Ended,7003,1616169629415,September 12 2013,"Bringing, SUPERS! The comic book RPG forward with a Revised EDition.",//s3.amazonaws.com/ksr/projects/675512/photo-small.jpg
"http://www.kickstarter.com/projects/1231173913/accursed-rpg?ref=bggforums',",item2818246,,https://www.kicktraq.com/projects/1231173913/accursed-rpg/,non-5E,https://rpggeek.com/rpg/286/savage-worlds,,Accursed RPG,October 13 2013,Y,USD,"22,833.00",1,"22,833.00",Y,N,Y,"$22,833",228.00%,Ended,22833,1616169629417,September 13 2013,"A dark fantasy tabletop RPG setting for the Savage Worlds game system, where heroic monsters fight for redemption.",//s3.amazonaws.com/ksr/projects/615420/photo-small.jpg
http://www.kickstarter.com/projects/1798786451/march-against-darkness?ref=bggforums,item2812496,,https://www.kicktraq.com/projects/1798786451/march-against-darkness/,RPG,,,March Against Darkness,October 14 2013,Y,USD,"5,800.00",1,"5,800.00",Y,N,Y,"$5,800",165.00%,Ended,5800,1616169629418,September 9 2013,"A gritty medieval roleplaying game with an easy to learn and play system, and a richly detailed world.",//s3.amazonaws.com/ksr/projects/652054/photo-small.jpg
