,,,1740264674547,467,,"$1,167.12",,0,,,"83,469.82",,,"43,698.70",1237,70,31,,,5191,,,,,,,,,,
Kickstarter Link,RPGGeek List Item,RPGGeek List Page,KickTraq Link,Type,Linked RPGs ,RPG: related to,Project Name,FundedDate,Ended?,Currency,Funding Level,Exchange Rate,LevelUSD,Funded?,Cancelled?,Reached Goal?,ExtractedFunding,ExtractedProgress,ExtractedTrend,Funded Value,Last Updated,Start Date,,,,,,,OSR Core,OSR Adjacent
https://www.kickstarter.com/projects/adiraslattery/tension-0?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8143533#item8143533,,https://www.kicktraq.com/projects/adiraslattery/tension-0/,RPG,,,Tension,February 28 2021,Y,USD,"4,512.00",1,"4,512.00",Y,N,Y,"$4,512",205.00%,Ended,4512,1645138605799,February 14 2021,A Queer Cat and Mouse Romp for 2-3 Players,https://ksr-ugc.imgix.net/assets/032/029/889/c4b0275bbeb5a07e4277188e94b9210c_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610759375&auto=format&frame=1&q=92&s=a177653f5740c207f636d20ae82e4f34,[size=14][b][url=https://www.kickstarter.com/projects/adiraslattery/tension-0?ref=discovery_category_newest]Tension[/url][/b][/size][q]A Queer Cat and Mouse Romp for 2-3 Players[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/029/889/c4b0275bbeb5a07e4277188e94b9210c_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1610759375&auto=format&frame=1&q=92&s=a177653f5740c207f636d20ae82e4f34[/inlineimg][/floatleft][b]Deadline:[/b]02-28-2021[url=https://www.kicktraq.com/projects/adiraslattery/tension-0/][IMG]https://www.kicktraq.com/projects/adiraslattery/tension-0//minichart.png[/IMG][/url],"$2,200.98",,,,
https://www.kickstarter.com/projects/ursidice/the-depths-of-this-forest?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8139177#item8139177,,https://www.kicktraq.com/projects/ursidice/the-depths-of-this-forest/,RPG,,,The Depths Of This Forest,February 28 2021,Y,GBP,"2,631.00",1.397225,"3,676.10",Y,N,Y,"£2,631",300.00%,Ended,3676.1,1645138605797,February 12 2021,"A surreal solo journaling game of introspection, survival, and exploration through the underworlds of the ocean forest",https://ksr-ugc.imgix.net/assets/032/242/489/471e28460ac4f373daf67ae1d2107b68_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612367012&auto=format&frame=1&q=92&s=c8289408788be3d387315f668b9decf6,"[size=14][b][url=https://www.kickstarter.com/projects/ursidice/the-depths-of-this-forest?ref=discovery_category_newest]The Depths Of This Forest[/url][/b][/size][q]A surreal solo journaling game of introspection, survival, and exploration through the underworlds of the ocean forest[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/242/489/471e28460ac4f373daf67ae1d2107b68_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612367012&auto=format&frame=1&q=92&s=c8289408788be3d387315f668b9decf6[/inlineimg][/floatleft][b]Deadline:[/b]02-28-2021[url=https://www.kicktraq.com/projects/ursidice/the-depths-of-this-forest/][IMG]https://www.kicktraq.com/projects/ursidice/the-depths-of-this-forest//minichart.png[/IMG][/url]","$1,225.37",,,,
https://www.kickstarter.com/projects/gardenerisdead/the-gardener-is-dead-0?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8143509#item8143509,,https://www.kicktraq.com/projects/gardenerisdead/the-gardener-is-dead-0/,RPG,,,The Gardener is Dead,February 28 2021,Y,GBP,"1,545.00",1.397225,"2,158.71",Y,N,Y,"£1,545",220.00%,Ended,2158.71,1645138605790,February 14 2021,A GMless storytelling TTRPG about a haunted garden. Designed for groups or solo play. Made for Zine Quest 3 #zinequest3,https://ksr-ugc.imgix.net/assets/032/264/519/4cb32a789ed4466ef7073097cd6ba7b2_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612514754&auto=format&frame=1&q=92&s=a1531c180ae15c5372f37491c01c60ee,[size=14][b][url=https://www.kickstarter.com/projects/gardenerisdead/the-gardener-is-dead-0?ref=discovery_category_newest]The Gardener is Dead[/url][/b][/size][q]A GMless storytelling TTRPG about a haunted garden. Designed for groups or solo play. Made for Zine Quest 3 #zinequest3[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/264/519/4cb32a789ed4466ef7073097cd6ba7b2_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612514754&auto=format&frame=1&q=92&s=a1531c180ae15c5372f37491c01c60ee[/inlineimg][/floatleft][b]Deadline:[/b]02-28-2021[url=https://www.kicktraq.com/projects/gardenerisdead/the-gardener-is-dead-0/][IMG]https://www.kicktraq.com/projects/gardenerisdead/the-gardener-is-dead-0//minichart.png[/IMG][/url],$981.23,,,,
https://www.kickstarter.com/projects/snaxwell/vis-a-visage-a-2-player-competetive-face-swapping-ttrpg?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8143528#item8143528,,https://www.kicktraq.com/projects/snaxwell/vis-a-visage-a-2-player-competetive-face-swapping-ttrpg/,RPG,,,"vis-a-visage - a 2 player, competetive, face swapping ttrpg!",February 28 2021,Y,CAD,"1,947.00",0.78765,"1,533.55",Y,N,Y,"$1,947 CAD",259.00%,Ended,1533.55,1645138605774,February 14 2021,face off against your rival in this narrative combat rpg for 2 players!,https://ksr-ugc.imgix.net/assets/032/370/713/e187ceca6c7aed0c89687138dead036c_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613318164&auto=format&frame=1&q=92&s=118664c8a0d59cdaa1c62435357ae8ec,"[size=14][b][url=https://www.kickstarter.com/projects/snaxwell/vis-a-visage-a-2-player-competetive-face-swapping-ttrpg?ref=discovery_category_newest]vis-a-visage - a 2 player, competetive, face swapping ttrpg![/url][/b][/size][q]face off against your rival in this narrative combat rpg for 2 players![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/370/713/e187ceca6c7aed0c89687138dead036c_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613318164&auto=format&frame=1&q=92&s=118664c8a0d59cdaa1c62435357ae8ec[/inlineimg][/floatleft][b]Deadline:[/b]02-28-2021[url=https://www.kicktraq.com/projects/snaxwell/vis-a-visage-a-2-player-competetive-face-swapping-ttrpg/][IMG]https://www.kicktraq.com/projects/snaxwell/vis-a-visage-a-2-player-competetive-face-swapping-ttrpg//minichart.png[/IMG][/url]",$592.11,,,,
https://www.kickstarter.com/projects/seasonofthemoth/season-of-the-moth?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8144162#item8144162,,https://www.kicktraq.com/projects/seasonofthemoth/season-of-the-moth/,5E,,,Season of the Moth,March 1 2021,Y,USD,"3,389.00",1,"3,389.00",Y,N,Y,"$3,389",1694.00%,Ended,3389,1645138605815,February 15 2021,"Season of the Moth, a TTRPG micro-setting zine, come visit the Island of Moth and the denizens that can be found there.",https://ksr-ugc.imgix.net/assets/032/118/569/7fc05faff4b8ac46ef8bdb580534f8cf_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1611523730&auto=format&frame=1&q=92&s=57e426633c5f7c34e6c0fef54050cedc,"[size=14][b][url=https://www.kickstarter.com/projects/seasonofthemoth/season-of-the-moth?ref=discovery_category_newest]Season of the Moth[/url][/b][/size][q]Season of the Moth, a TTRPG micro-setting zine, come visit the Island of Moth and the denizens that can be found there.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/118/569/7fc05faff4b8ac46ef8bdb580534f8cf_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1611523730&auto=format&frame=1&q=92&s=57e426633c5f7c34e6c0fef54050cedc[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/seasonofthemoth/season-of-the-moth/][IMG]https://www.kicktraq.com/projects/seasonofthemoth/season-of-the-moth//minichart.png[/IMG][/url]",$200.06,,,,
https://www.kickstarter.com/projects/laidbackdm/shotglass-rounds-round-2-more-pdf-adventures-for-5e?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8143556#item8143556,,https://www.kicktraq.com/projects/laidbackdm/shotglass-rounds-round-2-more-pdf-adventures-for-5e/,5E,,,SHOTGLASS ROUNDS: Round 2 - More PDF Adventures for 5e,March 1 2021,Y,AUD,"4,182.00",0.7784,"3,255.27",Y,N,Y,"$4,182 AUD",418.00%,Ended,3255.27,1645138605813,February 14 2021,Three more amazing One-Shot PDF Adventures for DnD 5e!,https://ksr-ugc.imgix.net/assets/032/319/926/9c9ef750c366d9180436c01563c513b6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612928342&auto=format&frame=1&q=92&s=8a00f3d6aa5a42077aca84f020ace8b5,[size=14][b][url=https://www.kickstarter.com/projects/laidbackdm/shotglass-rounds-round-2-more-pdf-adventures-for-5e?ref=discovery_category_newest]SHOTGLASS ROUNDS: Round 2 - More PDF Adventures for 5e[/url][/b][/size][q]Three more amazing One-Shot PDF Adventures for DnD 5e![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/319/926/9c9ef750c366d9180436c01563c513b6_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612928342&auto=format&frame=1&q=92&s=8a00f3d6aa5a42077aca84f020ace8b5[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/laidbackdm/shotglass-rounds-round-2-more-pdf-adventures-for-5e/][IMG]https://www.kicktraq.com/projects/laidbackdm/shotglass-rounds-round-2-more-pdf-adventures-for-5e//minichart.png[/IMG][/url],$778.77,,,,
https://www.kickstarter.com/projects/themimicsvault/the-meadows-players-guide?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8145602#item8145602,,https://www.kicktraq.com/projects/themimicsvault/the-meadows-players-guide/,5E,,,The Meadows Player's Guide,March 1 2021,Y,USD,616.00,1,616.00,Y,N,Y,$616,123.00%,Ended,616,1645138605804,February 15 2021,"A Player's Guide to the Noir-filled, Goblin Gambling, Post-Apocalypse. Designed for Dungeons and Dragons Fifth Edition.",https://ksr-ugc.imgix.net/assets/032/343/304/809e7bb88efd2d9f26cd5c00e20586fc_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613079992&auto=format&frame=1&q=92&s=205f6dfa995fc3aa37c0919fb8b57b96,"[size=14][b][url=https://www.kickstarter.com/projects/themimicsvault/the-meadows-players-guide?ref=discovery_category_newest]The Meadows Player's Guide[/url][/b][/size][q]A Player's Guide to the Noir-filled, Goblin Gambling, Post-Apocalypse. Designed for Dungeons and Dragons Fifth Edition.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/343/304/809e7bb88efd2d9f26cd5c00e20586fc_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613079992&auto=format&frame=1&q=92&s=205f6dfa995fc3aa37c0919fb8b57b96[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/themimicsvault/the-meadows-players-guide/][IMG]https://www.kicktraq.com/projects/themimicsvault/the-meadows-players-guide//minichart.png[/IMG][/url]",$500.81,,,,
https://www.kickstarter.com/projects/113664363/the-void-of-thrantar-zine-quest-3?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8145605#item8145605,,https://www.kicktraq.com/projects/113664363/the-void-of-thrantar-zine-quest-3/,5E,,,The Void of Thrantar - Zine Quest 3,March 1 2021,Y,USD,"2,308.00",1,"2,308.00",Y,N,Y,"$2,308",192.00%,Ended,2308,1645138605810,February 15 2021,"A post-apocalyptic science fantasy RPG 'zine for Zine Quest 3, ",https://ksr-ugc.imgix.net/assets/032/363/201/7644d45c86e173889d36c90b94fb9822_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613238693&auto=format&frame=1&q=92&s=6ad38320a31d63c2659121cb561c2cd0,"[size=14][b][url=https://www.kickstarter.com/projects/113664363/the-void-of-thrantar-zine-quest-3?ref=discovery_category_newest]The Void of Thrantar - Zine Quest 3[/url][/b][/size][q]A post-apocalyptic science fantasy RPG 'zine for Zine Quest 3, [/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/363/201/7644d45c86e173889d36c90b94fb9822_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613238693&auto=format&frame=1&q=92&s=6ad38320a31d63c2659121cb561c2cd0[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/113664363/the-void-of-thrantar-zine-quest-3/][IMG]https://www.kicktraq.com/projects/113664363/the-void-of-thrantar-zine-quest-3//minichart.png[/IMG][/url]","$1,202.08",,,,
https://www.kickstarter.com/projects/rmalena/twills-twist-points?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8145635#item8145635,,https://www.kicktraq.com/projects/rmalena/twills-twist-points/,5E,,,Twill's Twist Points: Turn the D&D World to your Advantage,March 1 2021,Y,USD,"2,176.00",1,"2,176.00",Y,N,Y,"$2,176",217.00%,Ended,2176,1645138605807,February 15 2021,A Zinequest project to begin your study of the mysterious art of Cryptoarchaeology! Start exploring your game of 5th Edition D&D!,https://ksr-ugc.imgix.net/assets/032/374/452/8918bbcc613aaeeabe381af2ba51692c_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613344507&auto=format&frame=1&q=92&s=d7b0d2792288d2cf6f168d8d2d1dd096,[size=14][b][url=https://www.kickstarter.com/projects/rmalena/twills-twist-points?ref=discovery_category_newest]Twill's Twist Points: Turn the D&D World to your Advantage[/url][/b][/size][q]A Zinequest project to begin your study of the mysterious art of Cryptoarchaeology! Start exploring your game of 5th Edition D&D![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/374/452/8918bbcc613aaeeabe381af2ba51692c_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613344507&auto=format&frame=1&q=92&s=d7b0d2792288d2cf6f168d8d2d1dd096[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/rmalena/twills-twist-points/][IMG]https://www.kicktraq.com/projects/rmalena/twills-twist-points//minichart.png[/IMG][/url],"$1,002.76",,,,
https://www.kickstarter.com/projects/jasonripplinger/boots-full-of-mud?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8145612#item8145612,,https://www.kicktraq.com/projects/jasonripplinger/boots-full-of-mud/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Boots Full of Mud,March 1 2021,Y,USD,"4,818.00",1,"4,818.00",Y,N,Y,"$4,818",963.00%,Ended,4818,1645138605834,February 15 2021,elegant overland travel rules and topographic maps for old-school rpg's,https://ksr-ugc.imgix.net/assets/032/261/015/d5673ff410eec7c765efa63be06de717_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612482969&auto=format&frame=1&q=92&s=9c462f7ab9233a18b6925d1b7cb81416,[size=14][b][url=https://www.kickstarter.com/projects/jasonripplinger/boots-full-of-mud?ref=discovery_category_newest]Boots Full of Mud[/url][/b][/size][q]elegant overland travel rules and topographic maps for old-school rpg's[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/261/015/d5673ff410eec7c765efa63be06de717_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612482969&auto=format&frame=1&q=92&s=9c462f7ab9233a18b6925d1b7cb81416[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/jasonripplinger/boots-full-of-mud/][IMG]https://www.kicktraq.com/projects/jasonripplinger/boots-full-of-mud//minichart.png[/IMG][/url],$500.31,,,1,
https://www.kickstarter.com/projects/waynerobert/dungeon-plumbers-vol-1?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8145597#item8145597,,https://www.kicktraq.com/projects/waynerobert/dungeon-plumbers-vol-1/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Dungeon Plumbers Vol #1,March 1 2021,Y,USD,"2,093.00",1,"2,093.00",Y,N,Y,"$2,093",123.00%,Ended,2093,1645138605822,February 15 2021,The RPG genre-zine that helps you inject your existing games with weird psychedelic dieselpunk elements.,https://ksr-ugc.imgix.net/assets/032/334/231/051e689fab6640fd6fb5d2dd9857fe50_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613022300&auto=format&frame=1&q=92&s=f74b41eb7c2f8a3b707947eb2f03b071,[size=14][b][url=https://www.kickstarter.com/projects/waynerobert/dungeon-plumbers-vol-1?ref=discovery_category_newest]Dungeon Plumbers Vol #1[/url][/b][/size][q]The RPG genre-zine that helps you inject your existing games with weird psychedelic dieselpunk elements.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/334/231/051e689fab6640fd6fb5d2dd9857fe50_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613022300&auto=format&frame=1&q=92&s=f74b41eb7c2f8a3b707947eb2f03b071[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/waynerobert/dungeon-plumbers-vol-1/][IMG]https://www.kicktraq.com/projects/waynerobert/dungeon-plumbers-vol-1//minichart.png[/IMG][/url],"$1,701.63",,,1,
https://www.kickstarter.com/projects/depths-unknown/farmyard-fatalities?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8143527#item8143527,,https://www.kicktraq.com/projects/depths-unknown/farmyard-fatalities/,non-5E,https://rpggeek.com/rpg/10737/dungeon-crawl-classics-role-playing-game,,Farmyard Fatalities,March 1 2021,Y,USD,668.00,1,668.00,Y,N,Y,$668,133.00%,Ended,668,1645138605817,February 14 2021,3rd-party Publisher Dungeon Crawl Classics Compatible Adventure Module Zine,https://ksr-ugc.imgix.net/assets/032/357/438/a0d450728b4be681ef616acdfdfdfaec_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613180436&auto=format&frame=1&q=92&s=f76cf1a7b87d4b69864c8866716c2bc8,[size=14][b][url=https://www.kickstarter.com/projects/depths-unknown/farmyard-fatalities?ref=discovery_category_newest]Farmyard Fatalities[/url][/b][/size][q]3rd-party Publisher Dungeon Crawl Classics Compatible Adventure Module Zine[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/357/438/a0d450728b4be681ef616acdfdfdfaec_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1613180436&auto=format&frame=1&q=92&s=f76cf1a7b87d4b69864c8866716c2bc8[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/depths-unknown/farmyard-fatalities/][IMG]https://www.kicktraq.com/projects/depths-unknown/farmyard-fatalities//minichart.png[/IMG][/url],$502.26,,,,1
https://www.kickstarter.com/projects/glasscutter/glimmers-rim?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8136161#item8136161,,https://www.kicktraq.com/projects/glasscutter/glimmers-rim/,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Glimmer's Rim,March 1 2021,Y,USD,"5,897.00",1,"5,897.00",Y,N,Y,"$5,897",737.00%,Ended,5897,1645138605836,February 9 2021,A Hyper-Weird Systemless Hexcrawl (Zine Quest),https://ksr-ugc.imgix.net/assets/032/251/687/81e5f95bf0fcb7e5a9a9e57fd3d2e27a_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612427085&auto=format&frame=1&q=92&s=52ab5a50953ff458ba6fb12d8def629c,[size=14][b][url=https://www.kickstarter.com/projects/glasscutter/glimmers-rim?ref=discovery_category_newest]Glimmer's Rim[/url][/b][/size][q]A Hyper-Weird Systemless Hexcrawl (Zine Quest)[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/251/687/81e5f95bf0fcb7e5a9a9e57fd3d2e27a_original.png?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1612427085&auto=format&frame=1&q=92&s=52ab5a50953ff458ba6fb12d8def629c[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/glasscutter/glimmers-rim/][IMG]https://www.kicktraq.com/projects/glasscutter/glimmers-rim//minichart.png[/IMG][/url],$800.14,,,,
https://www.kickstarter.com/projects/markfinn/gobsmack?ref=discovery_category_newest,https://rpggeek.com/geeklist/280236/item/8143540#item8143540,,https://www.kicktraq.com/projects/markfinn/gobsmack/,non-5E,https://rpggeek.com/rpg/13239/original-dd-compatible-products,,Gobsmack! #Zinequest3,March 1 2021,Y,USD,"2,770.00",1,"2,770.00",Y,N,Y,"$2,770",277.00%,Ended,2770,1645138605827,February 14 2021,Civilized goblins for your uncivilized worlds! A complete toolkit for any fantasy RPG from the OSR to the current edition!,https://ksr-ugc.imgix.net/assets/032/075/867/eb6235ec68be9fa0053015a411060f82_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1611166115&auto=format&frame=1&q=92&s=466b3a8c377fad0305d8fd5bf7c725d1,[size=14][b][url=https://www.kickstarter.com/projects/markfinn/gobsmack?ref=discovery_category_newest]Gobsmack! #Zinequest3[/url][/b][/size][q]Civilized goblins for your uncivilized worlds! A complete toolkit for any fantasy RPG from the OSR to the current edition![/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/032/075/867/eb6235ec68be9fa0053015a411060f82_original.jpg?ixlib=rb-2.1.0&crop=faces&w=160&h=90&fit=crop&v=1611166115&auto=format&frame=1&q=92&s=466b3a8c377fad0305d8fd5bf7c725d1[/inlineimg][/floatleft][b]Deadline:[/b]03-01-2021[url=https://www.kicktraq.com/projects/markfinn/gobsmack/][IMG]https://www.kicktraq.com/projects/markfinn/gobsmack//minichart.png[/IMG][/url],"$1,000.00",,,1,
