BackerKit Link,RPGGeek List Item,Type,Non-5E: For RPG,RPG: related to,Project Name,Ended Date,Funding Level,Funding Goal,Project Status,Project Blurb,Image URL,,Currency,Funding Level,Exchange Rate,FundingLevelUSD,Goal Level,Reached Goal?,Progress,Success?,Real Funding USD,RPGGeek Entry Code,OSR Original,OSR Scene
https://www.backerkit.com/c/projects/press-pot-games/meeting-memos-for-the-modern-mage-a-solo-ttrpg-notepad-played-during-meetings,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382388#11382388,RPG,,,Meeting Memos for the Modern Mage: a solo TTRPG notepad played during meetings,"Jun 13, 2023","$4,945","$1,000",Project Ended,"Meeting Memos for the Modern Mage is a solo TTRPG played on a 6""x4"" notepad. Check off interactions and characteristics that occur in hopes of fully charging your elemental spells to defeat the new Evil in town!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/kzdh2cgy8mm555l9qlv1b21cgavh?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"4,945.00",1.0000,"$4,945.00",1000.00,Y,494.50%,Y,"$4,945.00","[size=14][b][url=https://www.backerkit.com/c/projects/press-pot-games/meeting-memos-for-the-modern-mage-a-solo-ttrpg-notepad-played-during-meetings]Meeting Memos for the Modern Mage: a solo TTRPG notepad played during meetings[/url][/b][/size][q]Meeting Memos for the Modern Mage is a solo TTRPG played on a 6""x4"" notepad. Check off interactions and characteristics that occur in hopes of fully charging your elemental spells to defeat the new Evil in town![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/kzdh2cgy8mm555l9qlv1b21cgavh?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/by-night-studios/laws-of-the-night,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11470428#11470428,RPG,,https://rpggeek.com/rpg/2701/laws-of-the-night-revised-edition,Laws of the Night,June 18 2023,"$111,165","$25,000",Project Ended,"Introducing Laws of the Night, a groundbreaking system update for Mind's Eye Theatre - Vampire: The Masquerade. This innovative release seamlessly aligns the setting of Mind's Eye Theatre live-action roleplaying with Vampire 5th Edition. Our crowdfunding campaign offers three enticing options: a convenient PDF version, a portable soft-cover ""pocket edition,"" and a stunning full-color hardcover ""Deluxe"" edition. Join us in embracing the next evolution of immersive vampire roleplaying.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/zb1bfwj3u6ivcjtatk6b2l6v46oa?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"111,165.00",1.0000,"$111,165.00",25000.00,Y,444.66%,Y,"$111,165.00","[size=14][b][url=https://www.backerkit.com/c/projects/by-night-studios/laws-of-the-night]Laws of the Night[/url][/b][/size][q]Introducing Laws of the Night, a groundbreaking system update for Mind's Eye Theatre - Vampire: The Masquerade. This innovative release seamlessly aligns the setting of Mind's Eye Theatre live-action roleplaying with Vampire 5th Edition. Our crowdfunding campaign offers three enticing options: a convenient PDF version, a portable soft-cover ""pocket edition,"" and a stunning full-color hardcover ""Deluxe"" edition. Join us in embracing the next evolution of immersive vampire roleplaying.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/zb1bfwj3u6ivcjtatk6b2l6v46oa?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/evil-hat/girl-by-moonlight,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382419#11382419,RPG,,https://rpggeek.com/rpgsystem/48735/forged-in-the-dark,Girl by Moonlight,"Jun 23, 2023","$266,206","$30,000",Project Ended,"A game about the tragic struggles and defiant triumphs of a group of magical girls resisting an oppressive society. Girl by Moonlight explores the heartbreak of denying who you really are, and the transcendent power of relationships and community.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/fopr4q2jsmwrc6741rxhphltnqv9?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"266,206.00",1.0000,"$266,206.00",30000.00,Y,887.35%,Y,"$266,206.00","[size=14][b][url=https://www.backerkit.com/c/projects/evil-hat/girl-by-moonlight]Girl by Moonlight[/url][/b][/size][q]A game about the tragic struggles and defiant triumphs of a group of magical girls resisting an oppressive society. Girl by Moonlight explores the heartbreak of denying who you really are, and the transcendent power of relationships and community.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/fopr4q2jsmwrc6741rxhphltnqv9?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/jason-anarchy/drinking-quest-belch-of-the-wild,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382422#11382422,RPG,,https://rpggeek.com/rpg/17380/drinking-quest-the-original-drinking-rpg,Drinking Quest: Belch of the Wild,"Jun 26, 2023","€8,944","$15,000",Project Ended,The perfect blend of Tabletop RPG and Drinking Game!,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gqlhg98ume9m99p2h25qck6dfliq?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,EUR,"8,944.00",1.0910,"$9,757.90",15000.00,N,59.63%,N,$0.00,[size=14][b][url=https://www.backerkit.com/c/projects/jason-anarchy/drinking-quest-belch-of-the-wild]Drinking Quest: Belch of the Wild[/url][/b][/size][q]The perfect blend of Tabletop RPG and Drinking Game![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/gqlhg98ume9m99p2h25qck6dfliq?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/black-armada-games/wreck-this-deck-a-game-of-demon-summoning-and-deck-crafting,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11473605#11473605,RPG,,,Wreck This Deck: A Game Of Demon Summoning And Deck Crafting,June 29 2023,"£22,883","£1,000",Project Ended,Funding a print version of the popular solo journaling ttrpg. Summon and bind demons by defacing playing cards. #WreckThisDeckRPG,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/kocersnupji3vapd3snm533pwisx?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,GBP,"22,883.00",1.2613,"$28,862.56",1000.00,Y,2288.30%,Y,"$28,862.56",[size=14][b][url=https://www.backerkit.com/c/projects/black-armada-games/wreck-this-deck-a-game-of-demon-summoning-and-deck-crafting]Wreck This Deck: A Game Of Demon Summoning And Deck Crafting[/url][/b][/size][q]Funding a print version of the popular solo journaling ttrpg. Summon and bind demons by defacing playing cards. #WreckThisDeckRPG[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/kocersnupji3vapd3snm533pwisx?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/dias-ex-machina/ultramodern5-campaigns-adventures,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382434#11382434,non-5E,https://rpggeek.com/rpg/69960/ultramodern5,,"Ultramodern5, A 5E Universal Sci-Fi Sourcebook + Campaigns & Adventures","Jul 3, 2023","$49,071","$30,000",Project Ended,"The most successful 3rd-party non-fantasy book for 5E Dungeons & Dragons, Ultramodern5 is back with a new exclusive leather edition and SIX campaign guides/adventures.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/cpd4qjc0wy4jafla1rh87chgj5ii?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"49,071.00",1.0000,"$49,071.00",30000.00,Y,163.57%,Y,"$49,071.00","[size=14][b][url=https://www.backerkit.com/c/projects/dias-ex-machina/ultramodern5-campaigns-adventures]Ultramodern5, A 5E Universal Sci-Fi Sourcebook + Campaigns & Adventures[/url][/b][/size][q]The most successful 3rd-party non-fantasy book for 5E Dungeons & Dragons, Ultramodern5 is back with a new exclusive leather edition and SIX campaign guides/adventures.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/cpd4qjc0wy4jafla1rh87chgj5ii?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/red-ink-caravan/homestead-creature-handbook,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382451#11382451,5E,https://rpggeek.com/rpg/56973/pathfinder-2e-compatible-product,,Homestead Creature Handbook (5e + PF2e),"Jul 20, 2023","$2,377","€5,000",Project Ended,"The Homestead Creature Handbook is a bestiary featuring domesticated creatures designed for 5e and Pathfinder 2e. With lore, game statistics, and custom artwork for every creature, this wholesome handbook is one you don't want to miss.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/qkndlci1i2tcr391wj9rlct0r11o?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"2,377.00",1.0000,"$2,377.00",5000.00,N,47.54%,N,$0.00,"[size=14][b][url=https://www.backerkit.com/c/projects/red-ink-caravan/homestead-creature-handbook]Homestead Creature Handbook (5e + PF2e)[/url][/b][/size][q]The Homestead Creature Handbook is a bestiary featuring domesticated creatures designed for 5e and Pathfinder 2e. With lore, game statistics, and custom artwork for every creature, this wholesome handbook is one you don't want to miss.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/qkndlci1i2tcr391wj9rlct0r11o?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/menagerie-press-llc/shadowdark-character-cards,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382462#11382462,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,Character Cards for Shadowdark RPG,"Aug 1, 2023",$492,$100,Project Ended,"This is a collection of 48 pre-generated characters to use with the Shadowdark RPG.

Shadowdark RPG blends D&D 5E streamlined play with D&D 1E style and focuses on gritty, dangerous adventures.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ff8dfmk6bljmonppztdcpeijg7yz?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,492.00,1.0000,$492.00,100.00,Y,492.00%,Y,$492.00,"[size=14][b][url=https://www.backerkit.com/c/projects/menagerie-press-llc/shadowdark-character-cards]Character Cards for Shadowdark RPG[/url][/b][/size][q]This is a collection of 48 pre-generated characters to use with the Shadowdark RPG.

Shadowdark RPG blends D&D 5E streamlined play with D&D 1E style and focuses on gritty, dangerous adventures.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ff8dfmk6bljmonppztdcpeijg7yz?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,1
https://www.backerkit.com/c/projects/sneak-attack-pack/this-and-that-volume-1,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382481#11382481,5E,https://rpggeek.com/rpg/56973/pathfinder-2e-compatible-product | https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,This and That: Print Collection,"Aug 10, 2023","$4,269","$1,000",Project Ended,"A book for Dungeons and Dragons, Pathfinder, and Savage Worlds. Each chapter explores a different piece of gear, such as rope, books, and bags.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/85xs60joxkxee64wzea7h6lby914?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"4,269.00",1.0000,"$4,269.00",1000.00,Y,426.90%,Y,"$4,269.00","[size=14][b][url=https://www.backerkit.com/c/projects/sneak-attack-pack/this-and-that-volume-1]This and That: Print Collection[/url][/b][/size][q]A book for Dungeons and Dragons, Pathfinder, and Savage Worlds. Each chapter explores a different piece of gear, such as rope, books, and bags.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/85xs60joxkxee64wzea7h6lby914?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/eren-angiolini/the-compendium-tome-of-characters,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382496#11382496,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Eren's Arcane Compendium of Characters - The Deck of TTRPG Characters,"Aug 11, 2023","$25,320","$10,000",Project Ended,The ultimate system-agnostic deck of characters for TTRPGs: an indispensable resource for both Game Masters & players!,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/dy9lmljec4cvqd2z33ae94d28zqt?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"25,320.00",1.0000,"$25,320.00",10000.00,Y,253.20%,Y,"$25,320.00",[size=14][b][url=https://www.backerkit.com/c/projects/eren-angiolini/the-compendium-tome-of-characters]Eren's Arcane Compendium of Characters - The Deck of TTRPG Characters[/url][/b][/size][q]The ultimate system-agnostic deck of characters for TTRPGs: an indispensable resource for both Game Masters & players![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/dy9lmljec4cvqd2z33ae94d28zqt?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/mcdm-productions/where-evil-lives-the-mcdm-book-of-boss-battles,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382511#11382511,5E,,,"""Where Evil Lives"" - The MCDM Book of Boss Battles for 5E","Aug 15, 2023","$344,651","$150,000",Project Ended,"Game prep just got easier, and game night just got a whole lot more fun. Get 22 drop-in dungeons with dynamic combat encounters for 5e!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/hxuq8owcusycfsmdbtmqrtkgtlye?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"344,651.00",1.0000,"$344,651.00",150000.00,Y,229.77%,Y,"$344,651.00","[size=14][b][url=https://www.backerkit.com/c/projects/mcdm-productions/where-evil-lives-the-mcdm-book-of-boss-battles]""Where Evil Lives"" - The MCDM Book of Boss Battles for 5E[/url][/b][/size][q]Game prep just got easier, and game night just got a whole lot more fun. Get 22 drop-in dungeons with dynamic combat encounters for 5e![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/hxuq8owcusycfsmdbtmqrtkgtlye?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/central-michigan-university-press/five-hundred-year-old-vampire,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11382524#11382524,RPG,,https://rpggeek.com/rpg/51034/thousand-year-old-vampire,Five Hundred Year Old Vampire,"Aug 16, 2023","$64,838","$14,000",Project Ended,A Multiplayer Keepsake RPG Adapting the Award-Winning Solo RPG Thousand Year Old Vampire. Suitable for Classroom and Casual Play Alike.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/aexx94tfuz9tvrw0l7j9a6sq7m99?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"64,838.00",1.0000,"$64,838.00",14000.00,Y,463.13%,Y,"$64,838.00",[size=14][b][url=https://www.backerkit.com/c/projects/central-michigan-university-press/five-hundred-year-old-vampire]Five Hundred Year Old Vampire[/url][/b][/size][q]A Multiplayer Keepsake RPG Adapting the Award-Winning Solo RPG Thousand Year Old Vampire. Suitable for Classroom and Casual Play Alike.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/aexx94tfuz9tvrw0l7j9a6sq7m99?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/accidental-cyclops-games/the-real-thing-rpg-angeldust-and-kfad,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11389431#11389431,non-5E,https://rpggeek.com/rpgitem/391330/the-real-thing,,The Real Thing RPG -Angel Dust & King for a Day,"Aug 16, 2023","$36,012","$20,000",Project Ended,"Angel Dust and King for a Day are the sequels to The Real Thing RPG, released in 2022. The Real Thing is an official Faith No More (yeah, the band) RPG, based on themes from their albums and loaded with callbacks to their music from the 1990s.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/oeqs1liaauexqtq3a2cjvx8zrht4?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"36,012.00",1.0000,"$36,012.00",20000.00,Y,180.06%,Y,"$36,012.00","[size=14][b][url=https://www.backerkit.com/c/projects/accidental-cyclops-games/the-real-thing-rpg-angeldust-and-kfad]The Real Thing RPG -Angel Dust & King for a Day[/url][/b][/size][q]Angel Dust and King for a Day are the sequels to The Real Thing RPG, released in 2022. The Real Thing is an official Faith No More (yeah, the band) RPG, based on themes from their albums and loaded with callbacks to their music from the 1990s.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/oeqs1liaauexqtq3a2cjvx8zrht4?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/onyx-path/trinity-continuum-aegis-tabletop-roleplaying-game,https://rpggeek.com/rpg/46691/trinity-continuum,non-5E,https://rpggeek.com/rpg/46691/trinity-continuum,,Trinity Continuum: Aegis tabletop roleplaying game,"Aug 17, 2023","$47,845","$20,000",Project Ended,Trinity Continuum: Aegis is a game of epic adventure and exploration set in Greece’s Iron Age.,https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ely613phiezzmt5411gzevji8le3?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"47,845.00",1.0000,"$47,845.00",20000.00,Y,239.23%,Y,"$47,845.00",[size=14][b][url=https://www.backerkit.com/c/projects/onyx-path/trinity-continuum-aegis-tabletop-roleplaying-game]Trinity Continuum: Aegis tabletop roleplaying game[/url][/b][/size][q]Trinity Continuum: Aegis is a game of epic adventure and exploration set in Greece’s Iron Age.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/ely613phiezzmt5411gzevji8le3?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ,,
https://www.backerkit.com/c/projects/black-vault-limited/eldritch-the-book-of-madness,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11389444#11389444,5E,,,Eldritch: the Book of Madness,"Aug 28, 2023","£1,416","£5,000",Project Ended,"Eldritch: The Book of Madness is a beautifully written 348-page hardcover tome featuring an all-new setting for your 5e campaign. It’s filled with new monsters, spells, cults, dark magic, locations, and a horde of otherworldly adventure ideas.",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/7k9hmddjmh6pfen0k4bja3opj0q9?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,GBP,"1,416.00",1.2609,"$1,785.48",5000.00,N,28.32%,N,$0.00,"[size=14][b][url=https://www.backerkit.com/c/projects/black-vault-limited/eldritch-the-book-of-madness]Eldritch: the Book of Madness[/url][/b][/size][q]Eldritch: The Book of Madness is a beautifully written 348-page hardcover tome featuring an all-new setting for your 5e campaign. It’s filled with new monsters, spells, cults, dark magic, locations, and a horde of otherworldly adventure ideas.[/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/7k9hmddjmh6pfen0k4bja3opj0q9?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
https://www.backerkit.com/c/projects/nerdbuilding/potions-concoctions-and-poisons,https://rpggeek.com/geeklist/349562/backerkit-rpg-projects?itemid=11389452#11389452,non-5E,https://rpggeek.com/rpg/356/generic-universal,,Alchemy Generator,"Sep 2, 2023","$5,297","$15,000",Project Ended,"Nerdbuilding’s Alchemy Generator is a 180+ page compendium, filled with hundreds of ingredients and potion effects, which you can use to create over 400,000 custom potions, concoctions, or poisons, for your next TTRPG adventure!",https://bk-prod.imgix.net/active_storage/backerkit_production/blob/5srfgcgxgaremjc41rtz0htiroi8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896,,USD,"5,297.00",1.0000,"$5,297.00",15000.00,N,35.31%,N,$0.00,"[size=14][b][url=https://www.backerkit.com/c/projects/nerdbuilding/potions-concoctions-and-poisons]Alchemy Generator[/url][/b][/size][q]Nerdbuilding’s Alchemy Generator is a 180+ page compendium, filled with hundreds of ingredients and potion effects, which you can use to create over 400,000 custom potions, concoctions, or poisons, for your next TTRPG adventure![/q][inlineimg]https://bk-prod.imgix.net/active_storage/backerkit_production/blob/5srfgcgxgaremjc41rtz0htiroi8?ixlib=rails-4.3.1&auto=compress%2Cformat&cs=srgb&lossless=true&ar=16%3A9&fit=crop&w=896[/inlineimg][hr] - ENDS ",,
